snapshot_date,flight_date,origin,destination,carrier,price
2025-11-13,2026-02-14,IAD,MEX,United,R$1876
2025-11-13,2026-02-14,IAD,MEX,Aeromexico,R$2405
2025-11-13,2026-02-14,IAD,MEX,United,R$1876
2025-11-13,2026-02-14,MEX,CPE,Aeromexico,R$850
2025-11-13,2026-02-14,MIA,MEX,Volaris,R$860
2025-11-13,2026-02-14,MIA,MEX,Aeromexico,R$1384
2025-11-13,2026-02-14,MIA,MEX,American,R$1384
2025-11-13,2026-02-14,MIA,MEX,American,R$1384
2025-11-13,2026-02-14,MIA,MEX,Aeromexico,R$1384
2025-11-13,2026-02-14,MIA,MEX,Aeromexico,R$1384
2025-11-13,2026-02-14,MIA,MEX,American,R$1384
2025-11-13,2026-02-14,MIA,MEX,Volaris,R$860
2025-11-13,2026-02-14,MIA,MEX,Aeromexico,R$1384
2025-11-13,2026-02-14,MIA,MEX,American,R$1384
2025-11-13,2026-02-14,MIA,MEX,Aeromexico,R$1384
2025-11-13,2026-02-14,MIA,MEX,Aeromexico,R$1384
2025-11-13,2026-02-14,MIA,MEX,American,R$1384
2025-11-13,2026-02-14,TAM,MEX,Aeromexico,R$550
2025-11-13,2026-02-14,TAM,MEX,Aeromexico,R$550
2025-11-13,2026-02-14,TAM,MEX,Aeromexico,R$651
2025-11-13,2026-02-14,TAM,MEX,Aeromexico,R$550
2025-11-13,2026-02-14,TAM,MEX,Aeromexico,R$550
2025-11-13,2026-02-14,MEX,CME,Aeromexico,R$782
2025-11-13,2026-02-14,MEX,OAX,Viva,R$188
2025-11-13,2026-02-14,MEX,OAX,Aeromexico,R$659
2025-11-13,2026-02-14,MEX,OAX,Aeromexico,R$1136
2025-11-13,2026-02-14,MEX,OAX,Aeromexico,R$1136
2025-11-13,2026-02-14,MEX,OAX,Viva,R$188
2025-11-13,2026-02-14,MEX,OAX,Aeromexico,R$1136
2025-11-13,2026-02-14,MEX,OAX,Aeromexico,R$1136
2025-11-13,2026-02-14,LAX,MEX,Viva,R$636
2025-11-13,2026-02-14,LAX,MEX,Volaris,R$1029
2025-11-13,2026-02-14,LAX,MEX,Aeromexico,R$1686
2025-11-13,2026-02-14,LAX,MEX,Aeromexico,R$1686
2025-11-13,2026-02-14,LAX,MEX,Aeromexico,R$1686
2025-11-13,2026-02-14,LAX,MEX,Aeromexico,R$1686
2025-11-13,2026-02-14,LAX,MEX,Viva,R$636
2025-11-13,2026-02-14,LAX,MEX,Aeromexico,R$1686
2025-11-13,2026-02-14,LAX,MEX,Aeromexico,R$1686
2025-11-13,2026-02-14,LAX,MEX,Aeromexico,R$1686
2025-11-13,2026-02-14,LAX,MEX,Aeromexico,R$1686
2025-11-13,2026-02-14,MEX,REX,Viva,R$361
2025-11-13,2026-02-14,MEX,REX,Aeromexico,R$691
2025-11-13,2026-02-14,MEX,REX,Viva,R$361
2025-11-13,2026-02-14,PHL,MEX,Aeromexico,R$1913
2025-11-13,2026-02-14,MEX,LIM,Aeromexico,R$1533
2025-11-13,2026-02-14,MEX,LIM,LATAM,R$2615
2025-11-13,2026-02-14,MEX,LIM,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,LIM,Aeromexico,R$1533
2025-11-13,2026-02-14,MEX,LIM,LATAM,R$2615
2025-11-13,2026-02-14,MEX,TIJ,Viva,R$352
2025-11-13,2026-02-14,MEX,TIJ,Viva,R$352
2025-11-13,2026-02-14,MEX,TIJ,Viva,R$422
2025-11-13,2026-02-14,MEX,TIJ,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,TIJ,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,TIJ,Viva,R$352
2025-11-13,2026-02-14,MEX,TIJ,Viva,R$352
2025-11-13,2026-02-14,MEX,TIJ,Viva,R$422
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Aeromexico,R$970
2025-11-13,2026-02-14,MEX,TIJ,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,TIJ,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,SJO,Avianca,R$803
2025-11-13,2026-02-14,MEX,SJO,Aeromexico,R$1085
2025-11-13,2026-02-14,MEX,SJO,Aeromexico,R$1085
2025-11-13,2026-02-14,MEX,SJO,Volaris Costa Rica,Price unavailable
2025-11-13,2026-02-14,MEX,SJO,Avianca,R$803
2025-11-13,2026-02-14,MEX,SJO,Aeromexico,R$1085
2025-11-13,2026-02-14,MEX,SJO,Aeromexico,R$1085
2025-11-13,2026-02-14,MEX,CEN,Aeromexico,R$778
2025-11-13,2026-02-14,MEX,ZLO,Aeromexico,R$967
2025-11-13,2026-02-14,MEX,ZLO,Aeromexico,R$967
2025-11-13,2026-02-14,MEX,ZLO,Aeromexico,R$967
2025-11-13,2026-02-14,NLU,MTY,Viva,R$127
2025-11-13,2026-02-14,NLU,MTY,Mexicana,Price unavailable
2025-11-13,2026-02-14,NLU,MTY,Viva,R$195
2025-11-13,2026-02-14,NLU,MTY,Viva,R$195
2025-11-13,2026-02-14,NLU,MTY,Viva,R$222
2025-11-13,2026-02-14,NLU,MTY,Viva,R$223
2025-11-13,2026-02-14,NLU,MTY,Viva,R$127
2025-11-13,2026-02-14,NLU,MTY,Viva,R$195
2025-11-13,2026-02-14,NLU,MTY,Viva,R$195
2025-11-13,2026-02-14,NLU,MTY,Viva,R$222
2025-11-13,2026-02-14,NLU,MTY,Viva,R$223
2025-11-13,2026-02-14,ORD,GDL,Viva,R$514
2025-11-13,2026-02-14,ORD,GDL,Volaris,R$775
2025-11-13,2026-02-14,ORD,GDL,Volaris,R$775
2025-11-13,2026-02-14,ORD,GDL,Aeromexico,R$1193
2025-11-13,2026-02-14,ORD,GDL,Viva,R$514
2025-11-13,2026-02-14,ORD,GDL,Volaris,R$775
2025-11-13,2026-02-14,ORD,GDL,Volaris,R$775
2025-11-13,2026-02-14,GDL,SFO,Aeromexico,R$1436
2025-11-13,2026-02-14,QRO,MTY,Viva,R$112
2025-11-13,2026-02-14,QRO,MTY,Volaris,Price unavailable
2025-11-13,2026-02-14,QRO,MTY,Viva,R$112
2025-11-13,2026-02-14,QRO,MTY,Viva,R$112
2025-11-13,2026-02-14,QRO,MTY,Viva,R$112
2025-11-13,2026-02-14,QRO,MTY,Viva,R$112
2025-11-13,2026-02-14,QRO,MTY,Viva,R$112
2025-11-13,2026-02-14,QRO,MTY,Viva,R$112
2025-11-13,2026-02-14,QRO,MTY,Viva,R$112
2025-11-13,2026-02-14,MEX,CTG,Aeromexico,R$1351
2025-11-13,2026-02-14,MEX,LMM,Aeromexico,R$747
2025-11-13,2026-02-14,MEX,LMM,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,LMM,Aeromexico,R$747
2025-11-13,2026-02-14,MEX,AUS,Aeromexico,R$1895
2025-11-13,2026-02-14,MEX,PTY,Aeromexico,R$2924
2025-11-13,2026-02-14,MEX,PTY,COPA,R$2937
2025-11-13,2026-02-14,MEX,PTY,COPA,R$2937
2025-11-13,2026-02-14,MEX,PTY,COPA,R$2937
2025-11-13,2026-02-14,MEX,PTY,COPA,R$2937
2025-11-13,2026-02-14,MEX,PTY,COPA,R$2937
2025-11-13,2026-02-14,MEX,PTY,COPA,R$2937
2025-11-13,2026-02-14,MEX,PTY,COPA,R$2937
2025-11-13,2026-02-14,MEX,PTY,COPA,R$2937
2025-11-13,2026-02-14,HMO,MEX,Viva,R$364
2025-11-13,2026-02-14,HMO,MEX,Volaris,Price unavailable
2025-11-13,2026-02-14,HMO,MEX,Aeromexico,R$831
2025-11-13,2026-02-14,HMO,MEX,Aeromexico,R$831
2025-11-13,2026-02-14,HMO,MEX,Aeromexico,R$831
2025-11-13,2026-02-14,HMO,MEX,Viva,R$364
2025-11-13,2026-02-14,HMO,MEX,Aeromexico,R$831
2025-11-13,2026-02-14,HMO,MEX,Aeromexico,R$831
2025-11-13,2026-02-14,HMO,MEX,Aeromexico,R$831
2025-11-13,2026-02-14,SCL,MEX,LATAM,R$2190
2025-11-13,2026-02-14,SCL,MEX,Aeromexico,R$3584
2025-11-13,2026-02-14,SCL,MEX,LATAM,R$2190
2025-11-13,2026-02-14,NLU,OAX,Viva,R$119
2025-11-13,2026-02-14,NLU,OAX,Aeromexico,R$269
2025-11-13,2026-02-14,NLU,OAX,Viva,R$119
2025-11-13,2026-02-14,MEX,HAV,Aeromexico,R$2199
2025-11-13,2026-02-14,MEX,ZCL,Aeromexico,R$718
2025-11-13,2026-02-14,MEX,SJD,Aeromexico,R$691
2025-11-13,2026-02-14,MEX,SJD,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,SJD,Aeromexico,R$691
2025-11-13,2026-02-14,MEX,SJD,Aeromexico,R$691
2025-11-13,2026-02-14,MEX,SJD,Aeromexico,R$760
2025-11-13,2026-02-14,MEX,SJD,Aeromexico,R$691
2025-11-13,2026-02-14,MEX,SJD,Aeromexico,R$691
2025-11-13,2026-02-14,MEX,SJD,Aeromexico,R$691
2025-11-13,2026-02-14,MEX,SJD,Aeromexico,R$760
2025-11-13,2026-02-14,SLC,GDL,Aeromexico,R$1913
2025-11-13,2026-02-14,NLU,DGO,Aeromexico,R$307
2025-11-13,2026-02-14,LHR,MEX,Aeromexico,R$3325
2025-11-13,2026-02-14,LHR,MEX,British Airways,R$5874
2025-11-13,2026-02-14,LHR,MEX,Aeromexico,R$3325
2025-11-13,2026-02-14,MEX,TQO,Aeromexico,R$652
2025-11-13,2026-02-14,ZCL,MEX,Aeromexico,R$817
2025-11-13,2026-02-14,RDU,MEX,Aeromexico,R$2046
2025-11-13,2026-02-14,NLU,MID,Viva,R$162
2025-11-13,2026-02-14,NLU,MID,Aeromexico,R$306
2025-11-13,2026-02-14,NLU,MID,Viva,R$357
2025-11-13,2026-02-14,NLU,MID,Volaris,Price unavailable
2025-11-13,2026-02-14,NLU,MID,Mexicana,Price unavailable
2025-11-13,2026-02-14,NLU,MID,Viva,R$162
2025-11-13,2026-02-14,NLU,MID,Aeromexico,R$306
2025-11-13,2026-02-14,NLU,MID,Viva,R$357
2025-11-13,2026-02-14,NLU,MID,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,CJS,Viva,R$282
2025-11-13,2026-02-14,MEX,CJS,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,CJS,Aeromexico,R$589
2025-11-13,2026-02-14,MEX,CJS,Aeromexico,R$589
2025-11-13,2026-02-14,MEX,CJS,Viva,R$282
2025-11-13,2026-02-14,MEX,CJS,Aeromexico,R$589
2025-11-13,2026-02-14,MEX,CJS,Aeromexico,R$589
2025-11-13,2026-02-14,MEX,DGO,Aeromexico,R$833
2025-11-13,2026-02-14,TAP,MEX,Aeromexico,R$689
2025-11-13,2026-02-14,TAP,MEX,Aeromexico,R$1203
2025-11-13,2026-02-14,TAP,MEX,Volaris,Price unavailable
2025-11-13,2026-02-14,TAP,MEX,Aeromexico,R$689
2025-11-13,2026-02-14,TAP,MEX,Aeromexico,R$1203
2025-11-13,2026-02-14,MEX,IAH,Viva,R$786
2025-11-13,2026-02-14,MEX,IAH,Volaris,R$810
2025-11-13,2026-02-14,MEX,IAH,United,R$1041
2025-11-13,2026-02-14,MEX,IAH,United,R$1041
2025-11-13,2026-02-14,MEX,IAH,United,R$1041
2025-11-13,2026-02-14,MEX,IAH,United,R$1041
2025-11-13,2026-02-14,MEX,IAH,Aeromexico,R$1977
2025-11-13,2026-02-14,MEX,IAH,United,R$1977
2025-11-13,2026-02-14,MEX,IAH,United,R$1977
2025-11-13,2026-02-14,MEX,IAH,Viva,R$786
2025-11-13,2026-02-14,MEX,IAH,Volaris,R$810
2025-11-13,2026-02-14,MEX,IAH,United,R$1041
2025-11-13,2026-02-14,MEX,IAH,United,R$1041
2025-11-13,2026-02-14,MEX,IAH,United,R$1041
2025-11-13,2026-02-14,MEX,IAH,Aeromexico,R$1977
2025-11-13,2026-02-14,MEX,IAH,United,R$1977
2025-11-13,2026-02-14,MEX,IAH,United,R$1977
2025-11-13,2026-02-14,MEX,CUU,Viva,R$289
2025-11-13,2026-02-14,MEX,CUU,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,CUU,Aeromexico,R$1026
2025-11-13,2026-02-14,MEX,CUU,Aeromexico,R$1026
2025-11-13,2026-02-14,MEX,CUU,Aeromexico,R$1026
2025-11-13,2026-02-14,MEX,CUU,Viva,R$289
2025-11-13,2026-02-14,MEX,CUU,Aeromexico,R$1026
2025-11-13,2026-02-14,MEX,CUU,Aeromexico,R$1026
2025-11-13,2026-02-14,MEX,CUU,Aeromexico,R$1026
2025-11-13,2026-02-14,MEX,TRC,Viva,R$367
2025-11-13,2026-02-14,MEX,TRC,Aeromexico,R$740
2025-11-13,2026-02-14,MEX,TRC,Aeromexico,R$740
2025-11-13,2026-02-14,MEX,TRC,Aeromexico,R$740
2025-11-13,2026-02-14,MEX,TRC,Viva,R$367
2025-11-13,2026-02-14,MEX,TRC,Aeromexico,R$740
2025-11-13,2026-02-14,MEX,TRC,Aeromexico,R$740
2025-11-13,2026-02-14,MEX,BOS,Aeromexico,R$2142
2025-11-13,2026-02-14,CME,MEX,Aeromexico,R$734
2025-11-13,2026-02-14,MEX,TGZ,Viva,R$195
2025-11-13,2026-02-14,MEX,TGZ,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,TGZ,Aeromexico,R$677
2025-11-13,2026-02-14,MEX,TGZ,Aeromexico,R$677
2025-11-13,2026-02-14,MEX,TGZ,Aeromexico,R$677
2025-11-13,2026-02-14,MEX,TGZ,Viva,R$195
2025-11-13,2026-02-14,MEX,TGZ,Aeromexico,R$677
2025-11-13,2026-02-14,MEX,TGZ,Aeromexico,R$677
2025-11-13,2026-02-14,MEX,TGZ,Aeromexico,R$677
2025-11-13,2026-02-14,MEX,YUL,Air Canada,R$1328
2025-11-13,2026-02-14,MEX,YUL,Aeromexico,R$1450
2025-11-13,2026-02-14,MEX,YUL,Air Canada,R$1328
2025-11-13,2026-02-14,MEX,MCO,Volaris,R$826
2025-11-13,2026-02-14,MEX,MCO,Aeromexico,R$1592
2025-11-13,2026-02-14,MEX,MCO,Aeromexico,R$1592
2025-11-13,2026-02-14,MEX,MCO,Volaris,R$826
2025-11-13,2026-02-14,MEX,MCO,Aeromexico,R$1592
2025-11-13,2026-02-14,CJS,MEX,Viva,R$431
2025-11-13,2026-02-14,CJS,MEX,Aeromexico,R$556
2025-11-13,2026-02-14,CJS,MEX,Aeromexico,R$556
2025-11-13,2026-02-14,CJS,MEX,Volaris,Price unavailable
2025-11-13,2026-02-14,CJS,MEX,Viva,R$431
2025-11-13,2026-02-14,CJS,MEX,Aeromexico,R$556
2025-11-13,2026-02-14,CJS,MEX,Aeromexico,R$556
2025-11-13,2026-02-14,BOS,MEX,Aeromexico,R$4777
2025-11-13,2026-02-14,MIA,CUN,Aeromexico,R$934
2025-11-13,2026-02-14,MIA,CUN,American,R$1283
2025-11-13,2026-02-14,MIA,CUN,American,R$1283
2025-11-13,2026-02-14,MIA,CUN,American,R$1283
2025-11-13,2026-02-14,MIA,CUN,American,R$1537
2025-11-13,2026-02-14,MIA,CUN,American,R$1283
2025-11-13,2026-02-14,MIA,CUN,American,R$1283
2025-11-13,2026-02-14,MIA,CUN,American,R$1283
2025-11-13,2026-02-14,MIA,CUN,American,R$1537
2025-11-13,2026-02-14,MTY,ATL,Aeromexico,R$1815
2025-11-13,2026-02-14,MTY,ATL,Delta,R$1815
2025-11-13,2026-02-14,MTY,ATL,Aeromexico,R$1815
2025-11-13,2026-02-14,DEN,MTY,Viva,R$1039
2025-11-13,2026-02-14,DGO,NLU,Aeromexico,R$361
2025-11-13,2026-02-14,LAS,MEX,Viva,R$898
2025-11-13,2026-02-14,LAS,MEX,Volaris,R$2083
2025-11-13,2026-02-14,LAS,MEX,Aeromexico,R$5920
2025-11-13,2026-02-14,LAS,MEX,Viva,R$898
2025-11-13,2026-02-14,LAS,MEX,Volaris,R$2083
2025-11-13,2026-02-14,MEX,MID,Viva,R$379
2025-11-13,2026-02-14,MEX,MID,Viva,R$408
2025-11-13,2026-02-14,MEX,MID,Viva,R$524
2025-11-13,2026-02-14,MEX,MID,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Viva,R$379
2025-11-13,2026-02-14,MEX,MID,Viva,R$408
2025-11-13,2026-02-14,MEX,MID,Viva,R$524
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,MEX,MID,Aeromexico,R$846
2025-11-13,2026-02-14,BJX,MEX,Aeromexico,R$1195
2025-11-13,2026-02-14,BJX,MEX,Aeromexico,R$1195
2025-11-13,2026-02-14,BJX,MEX,Aeromexico,R$1195
2025-11-13,2026-02-14,BJX,MEX,Aeromexico,R$1229
2025-11-13,2026-02-14,BJX,MEX,Aeromexico,R$1195
2025-11-13,2026-02-14,BJX,MEX,Aeromexico,R$1195
2025-11-13,2026-02-14,BJX,MEX,Aeromexico,R$1195
2025-11-13,2026-02-14,MZT,MEX,Viva,R$300
2025-11-13,2026-02-14,MZT,MEX,Aeromexico,R$1130
2025-11-13,2026-02-14,MZT,MEX,Aeromexico,R$1265
2025-11-13,2026-02-14,MZT,MEX,Volaris,Price unavailable
2025-11-13,2026-02-14,MZT,MEX,Viva,R$300
2025-11-13,2026-02-14,MZT,MEX,Aeromexico,R$1130
2025-11-13,2026-02-14,MZT,MEX,Aeromexico,R$1265
2025-11-13,2026-02-14,MEX,BOG,Avianca,R$974
2025-11-13,2026-02-14,MEX,BOG,Avianca,R$974
2025-11-13,2026-02-14,MEX,BOG,Avianca,R$974
2025-11-13,2026-02-14,MEX,BOG,Avianca,R$974
2025-11-13,2026-02-14,MEX,BOG,Aeromexico,R$1202
2025-11-13,2026-02-14,MEX,BOG,Aeromexico,R$1202
2025-11-13,2026-02-14,MEX,BOG,Avianca,R$974
2025-11-13,2026-02-14,MEX,BOG,Avianca,R$974
2025-11-13,2026-02-14,MEX,BOG,Avianca,R$974
2025-11-13,2026-02-14,MEX,BOG,Aeromexico,R$1202
2025-11-13,2026-02-14,MEX,BOG,Aeromexico,R$1202
2025-11-13,2026-02-14,MEX,CUL,Aeromexico,R$794
2025-11-13,2026-02-14,MEX,CUL,Aeromexico,R$828
2025-11-13,2026-02-14,MEX,CUL,Volaris,Price unavailable
2025-11-13,2026-02-14,MEX,CUL,Aeromexico,R$794
2025-11-13,2026-02-14,MEX,CUL,Aeromexico,R$828
2025-11-13,2026-02-14,EWR,MEX,United,R$1781
2025-11-13,2026-02-14,EWR,MEX,United,R$1781
2025-11-13,2026-02-14,EWR,MEX,Aeromexico,R$3607
2025-11-13,2026-02-14,EWR,MEX,Volaris,Price unavailable
2025-11-13,2026-02-14,EWR,MEX,United,R$1781
2025-11-13,2026-02-14,EWR,MEX,United,R$1781
2025-11-13,2026-02-14,EWR,MEX,Aeromexico,R$3607
2025-11-13,2026-02-14,MEX,MLM,Aeromexico,R$760
2025-11-13,2026-02-14,MEX,SEA,Aeromexico,R$2748
2025-11-13,2026-02-14,LAX,ZLO,Alaska,R$2596
2025-11-13,2026-02-14,CPE,MEX,Aeromexico,R$860
